relative_path	id	source_text_sha256	zh_cn	kind	note
assets/data_spec/adv/game/scr/localized/020_UAF_DAY91_01.egpack	game_t00532_ruby	2D6112CD6908924BC01050F246533D1AD781DEBD376C5BF21175689B2A2DFA19		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/030_UAF_DAY93_01.egpack	game_t00626_ruby	9CFBC3B1C24B1595BBE7573378744F8782C32B21DA005D2237411711D8E69E40		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/030_UAF_DAY93_01.egpack	game_t00664_ruby	1C5C6A995FE259E2BAE5BCCE93410C78427945724531B7FBB56D4AAA00B8EEA6		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/030_UAF_DAY93_01.egpack	game_t00672_ruby	CD617730EFC0548F2C64A9D55AB87BDD31450EEDE47F8FA8C19E272E197B8EE9	大海崩:Grand Ocean Slide	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/030_UAF_DAY93_01.egpack	game_t00738_ruby	D6F236BA2ECAC925EDCA6D5EB5448EA72E09B9E03B4D609CFA3EA32D58A915DE	第318战术机队:黑刀	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/030_UAF_DAY93_01.egpack	game_t00803_ruby	9D935DD1C19FF9799883B37C99FC7CDEEFAABA624D55FC43676EF0A1B66AF2CC		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t00936_ruby	57DC3181AE96848F705CAF7190018EBD480D41DA5F4C40EE8E37604681B9E4CE	JFK:大肯尼迪	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t00948_ruby	74DA2C8F803667EC5285652B7051031C35C9122A0A284F0F9646EFF0BD258DDC		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t00987_ruby	63D4C4898D21B175423616EA69A4869BE66033ED77C35068AB7256B08A6C94E7	美军:・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t00994_ruby	7173E6BAD6B2CA3215219A1FAF4F7394163AC0ED3DFE75B4B3EE38592970C2D5	第536战术机队:血腥噩梦	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01229_ruby	9B536BD7C7F4A974F7C9AE502D574F057964E9A097BA208DEB1B4C3DFA9E5AEE	取西式名字:・・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01276_ruby	21863853072179463D2F62753C2A11DB685DE752EF0AE4F605131B789B7695E6		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01328_ruby	488A8D7F0DE3E12AC1B67FA2472CE3FC94634F7F1ADFCA30D5058E3DB7902CF8	有人:・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01473_ruby	CAA81ABD6B04E716FAB8F6E69FE365284D24130B45A7072F93341638C123064D	也许:・・;恐怕:・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01497_ruby	ED67743280FB5ABF67C12E3827452CFDA221A07DAE951C488C36EE6F1EF40D94	运输任务:・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01499_ruby	2FB87E17F9D613434A2FC3EB8DF303894AE134A3BCAA8B44661574CD9A24D71A		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01521_ruby	143D9B19E6C03E111D9CD2F968AECF8D6A693D4B2FE9E8F4D1EC0B4917ECEE83		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01523_ruby	143D9B19E6C03E111D9CD2F968AECF8D6A693D4B2FE9E8F4D1EC0B4917ECEE83		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01532_ruby	B612E18B9F23ADB67F48DD3ADEB1592B535FB379847F70147A01C4AE141D9919		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/040_UAF_DAY94_01.egpack	game_t01558_ruby	060FBCDAF01A4EC98B6DF645989592882433A19A17E3EF4FD6CF623D83F5F42F	特长:・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01687_ruby	DC90A8904E70F2FBB4249F8BF3CE50280E8EC0742AEC3A2491E6579A90024E8F	不得疏忽:・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01693_ruby	C1794E631CEDFA3744CF9E1B89DEAF76166EE09304DE29E1A5B92C96DDE8220F	永远忠诚:Semper Fi	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01723_ruby	ECDCE0194866875CE39D24BBEEBF4D0C3D870F08734255EB0ACAF3D206258753	性能好:・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01726_ruby	142EF3E67928BE999B5669045BD12202DF97C46AA37D683D263674F57BEC2AF4	今后:・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01761_ruby	2D6112CD6908924BC01050F246533D1AD781DEBD376C5BF21175689B2A2DFA19		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01782_ruby	74DA2C8F803667EC5285652B7051031C35C9122A0A284F0F9646EFF0BD258DDC		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01791_ruby	49871A900AED2B58AC1ACDD0D98BD952D87A89CAA8491B5D45EDCE19B7F1BDE6	返航燃料余量:Bingo Fuel	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01859_ruby	AB76AAEF2C6666DC5C427DC9510332CE2D3C264338961D6B24263C67439A1F58		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01867_ruby	386B3C5A46396EAA26327D8E768C90005102CE52B418310EF3768C68C2052C33		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01889_ruby	21845A293C0242AEA91306D69993C2842030573362DE9575E866E5198FED33F4		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01890_ruby	A6C07219DA011B5C03D95811DCE3289F17110CB30C6A88A903EAD8E11B9EB323	不需要那种东西:・・・・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01896_ruby	3DD8E136E6CC48D636FEFDAAB9C5376CE36F7EBE5451626B29EE3A2CB76B5975	识别牌:狗牌	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01918_ruby	179BAD6AE9FF1DEC8D650D8DE02ADEA508DF9F9250300970A9609126B162B0C8	身份牌:狗牌	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/050_UAF_DAY95_01.egpack	game_t01934_ruby	B8C068D9739F77228FD3A4DDADAE8A12BA39CA6ADFA58F5D5B196A7FC6153C1A	预计到达时间:ETA	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02044_ruby	6CA3ED70FD3ED70FB2820C2174BCC111B475C812DF653FE9CDD19205EA94CDAB	无名尸体:Jane Doe	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02064_ruby	57C5354CDB99EEF9F63ADD6CEAA5E16DB3D21F54D3CF29415EF0A68F9AF344A9	连尸体都不会出现:・・・・・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02068_ruby	3E4C8B46BB08A9AFEEE6E1CFC3748ECB345520F49EED352B6738FA7218E9D9E1	未返航:MIA;战死:KIA	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02167_ruby	A85DC269968EAC6C2E554AB99E2E847B077D4E1C02DF3DE3355C29E4309A6AB4	你们:・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02221_ruby	F93241A1DEC9303263D890E9140A21DA686EC9480B55701525AD38901928A1AF	选项:资源	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02431_ruby	91DAB8F4176C4007E37D8E11FA722C573A98E37A47AD44231D9008CF13657B11		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02435_ruby	21863853072179463D2F62753C2A11DB685DE752EF0AE4F605131B789B7695E6		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02451_ruby	CEFA27F64A941DB05CB6EB168C3D4012FE0162EB7ACC8640CDFC58CEB6E15157	鉴于情况:・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02466_ruby	BEB4265B1997781DA94F6D4EBCE2092386038115531ECCFC5C12658114C789FD	已经过了96天:96th day after	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02576_ruby	64AB9A2D2E73D76946E9FBFBA6DD8A0B9C61DA3C6CF18EBA32B3FAEC68BFAFD6		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02644_ruby	857377941B4B3FBE6E0D6AAB5D4621420621F06657030B5DDD41EFA726A6ADCD	原本的队长:・・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02645_ruby	4E035580D29A44A30C3F20C9A43102A6A92BEF9D7343F6E72E322955288834B2		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02679_ruby	E14B17B2AA9CAB935424ADD62BF67A7D6C2803CA9B5618739E72CC2AD8F3E637	我们所有人:・・・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/060_UAF_DAY96_01.egpack	game_t02704_ruby	5B5D18567316C133AABA61E9BEB195784DECC44FA2101257FB9942B6E447CA95		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/070_UAF_DAY97_01.egpack	game_t02724_ruby	5B5D18567316C133AABA61E9BEB195784DECC44FA2101257FB9942B6E447CA95		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/070_UAF_DAY97_01.egpack	game_t02792_ruby	C1794E631CEDFA3744CF9E1B89DEAF76166EE09304DE29E1A5B92C96DDE8220F	永远忠诚:Semper Fi	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/070_UAF_DAY97_01.egpack	game_t02793_ruby	6B200DDCAAE85049F13B37814BDCEA12086623D065C6679126E7A49BE574CB18	永远忠诚:Semper Fi	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03063_ruby	5E6D67A1BB8B417F2B60D6B95F668D5F707F746070EEFC11CA0CCE4E2E0C0D1B		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03082_ruby	0845373566C441E6641B67085063BCD744CCB9278E4AEB8C07DE19B455AC1068	还没有:・・・	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03199_ruby	09DD80468E9E227B0FCD92CDDD100FE5808310A9A66B0B460FD6579DDD8102AA	海军战术机队:狂怒破坏者	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03214_ruby	75F2529EE2489816EA81349C70777B6CFD23DDC90D11BBA4D5B0C9B83DC0A70E		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03229_ruby	C7847E90CEF6EC5EB3E4EA384E9E698773ED8276BF69312738D54D6534F3C527	终身忠诚:Semper Fi;赌上性命:Do or Die	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03238_ruby	C1853E83D2BAB5E9BADFEFC069912F675A354AF135340DAFF7752BDB37F61B2E	第318战术机队:黑刀	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_01.egpack	game_t03302_ruby	787B8A551DE553A4E58AD6399EC91EC52BC02774FF94B45E59FC8E415AEE9914		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_02.egpack	game_t03411_ruby	7B84EC1C5B0B6E5802DF17DE51AB826F710A244AC3313F30058C16B50E6C0482		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_02.egpack	game_t03493_ruby	ED8564D1826A155742CCD4578607374B1A69543FA1115F214F519CC5C2C3AE2E	近接武器:CIWS	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_03.egpack	game_t03612_ruby	143D9B19E6C03E111D9CD2F968AECF8D6A693D4B2FE9E8F4D1EC0B4917ECEE83		ruby	译文正文已表达此读音／同义表述，不在中文上方重复日文注音。
assets/data_spec/adv/game/scr/localized/090_UAF_DAY99_03.egpack	game_t03621_ruby	6B200DDCAAE85049F13B37814BDCEA12086623D065C6679126E7A49BE574CB18	永远忠诚:Semper Fi	ruby	按对应中文正文重新定位，保留术语别称、语义注释或强调点。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00000	CE39D27C79F2657A576F67CF1AECFBCD671777E4758DBD8F23E014612B593BA7	神宫司少校	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00001	2B3610722D5104A39DF36CB9F236B6AFF68FF861B52C2A8BAEA7341FD9450855	威尔	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00002	E38A2D55C0D08119FE1EC983CD675BCEBAC13CA17867EB17A1F8A1D63B19B1FF	威尔·莉莉娅	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00003	988D8FD9D8F873554682571BC70B7F498D4C6CF4E0B60A882D15CA647001BB2F	操作员	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00004	B3F1E95093C6204B4612541C615049294B9F7B9E7467ECED335B42635C575270	奥尔斯顿准将	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00005	4633E401A6333AD0BF21CEB963B938EFE0E592BF41942A1B48A141606509F535	达里尔	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00006	FDD45649ABADC2FAF1EE1AFCE4649F85AFAD24F4E3DFD30645E6AB9FB215B62B	泰勒上将	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00007	9BD7FABC5E112222EA9DEE74E46F04026E13A64F140605693A5574E5AD3C6E17	破坏者1	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00008	CA36C5ECB07700B237857C55195534313B0E7EFEB88D816900F0703138B16DF1	破坏者2	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00009	28AF2976417A9B4C925B58803AF2E06870C766C7EE247B62C1C808ECAF7057AD	麦克马纳斯中尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00010	3F48F6622E89CA082AF3F1D5B4DD9F8DBA2527BBB71D8A38B372D2FC820DE3F5	梅尔维娜	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00011	50727F133AED785C87D56DEE5519B155C85AF8BF829245DF3797D52F614FD5EB	莉莉娅	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00012	E6CA4FC753D3406541CCDB35F2A1F34AFDB1FBC04E5E5BE7BFD9D65B7A195C92	中尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00013	0AB4610B9257C2985566C82D624C1ADF36C03B9949398A544728B4021BDF779D	女性	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00014	382E8F609B80A0B7CC68D39F26BF89D1C4AE91DDB6745D8D4A3C4B5B344EF755	少尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00015	F760780600D8C1531F7B5C486AF79687F6F69D9AC64ADD44216A59A7D3CEAD0D	整备兵	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00016	0CB9701EBC6215C4AAFD9B107A1DAEC6DC16E7296310D0E10807F6B03FDAFB02	航海长	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00017	A55BA910369D3F6ECD424E45586300A8F60A593BB187D2E884EAE0CBDFE4B462	军医	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00018	421B7E8E8FDF306400643819BA9970D990C06D0D74A7F66231B36AB65BA32E01	JFK操作员	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00019	19263CD5C7383D1662C6D56D3418B76161102B09E53D62FF501C80EA7280A55F	JFK操作员1	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00020	3820B53B85918EF458B708EBB94E9E1B1FF62652D2958EC2B630920560B88E22	JFK操作员2	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
